id,lon,lat
1722590759,-123.1840519,49.2641834
1722601490,-123.175052,49.264051
1722601508,-123.1748296,49.2640525
1722601646,-123.1749099,49.2640536
1722601671,-123.1745214,49.2640299
1722618438,-123.169522,49.2639522
1723350366,-123.1676074,49.2639326
1723437042,-123.1221966,49.2631897
1723548153,-123.06937,49.2626734
1724627340,-122.99175,49.2261659
1724634998,-122.9806709,49.2217132
1724635007,-122.987867,49.2244672
1739274351,-123.1853463,49.2687655
1742506310,-122.9879015,49.2149746
1744067160,-122.9784549,49.265511
1744768164,-123.0725862,49.3217244
1746471116,-122.965469,49.2802492
1746477291,-122.942888,49.2649661
1746488814,-122.9818823,49.2644099
1749449158,-122.965618,49.2802489
1764670275,-123.0085425,49.3066529
1768207098,-123.0054728,49.2218399
1769839637,-123.1007734,49.2617901
1769856586,-123.1007068,49.262522
1769872902,-123.101283,49.2624451
1769910469,-123.1006949,49.2635444
1771005288,-123.0062372,49.2565248
1777523444,-123.0728213,49.321953
1780973130,-122.9823108,49.2226452
1781547827,-122.99322,49.2265557
1781547859,-122.9930695,49.2265741
1781550784,-122.9982869,49.2282144
1810408027,-122.9772656,49.2206301
1810753498,-122.968487,49.218898
1821036892,-123.1011291,49.2420422
1827837991,-123.1012535,49.2802827
1927016760,-123.1191918,49.2734675
1932451309,-123.069879,49.2679231
1934826018,-123.0693436,49.2733734
1935708058,-123.0644833,49.2446462
1936059395,-123.0651803,49.238271
1937561314,-123.062358,49.2435959
1938712086,-123.110228,49.2847089
1938712088,-123.1096481,49.2827611
1944617426,-123.0649364,49.240208
1944622645,-123.0655441,49.240412
1944642492,-123.069416,49.2688079
1944643387,-123.069407,49.2684563
1944646770,-123.0653916,49.245058
1945299996,-123.065304,49.23238
1947134559,-123.0699362,49.2674073
1970223981,-123.118925,49.2872474
2007702030,-123.0901205,49.233322
2033777073,-122.9682354,49.3161959
2061050826,-123.0730131,49.3211676
2061050827,-123.073174,49.322223
2062674536,-123.131961,49.2807022
2062674924,-123.131197,49.2802104
2070407325,-123.123139,49.2827572
2070418346,-123.123754,49.2815936
2089384614,-123.0714,49.3222679
2089392908,-123.0724628,49.3260816
2113294168,-123.10104,49.256182
2133383695,-123.1269764,49.2573934
2188770960,-123.1114016,49.2853939
2226723468,-123.0762609,49.2504077
2274074278,-123.034702,49.2333359
2289581611,-123.1392811,49.2609348
2290994536,-123.1536982,49.2339326
2312427754,-123.1821906,49.234607
2317528110,-123.0039352,49.2426155
2320273635,-123.124704,49.285769
2320273637,-123.1212224,49.2857504
2321011479,-123.1337057,49.2821447
2321011487,-123.134155,49.282131
2321011495,-123.1334555,49.2819972
2321014488,-123.1336764,49.2818284
2327355747,-123.157071,49.301224500000004
2328932260,-123.114904,49.2874308
2331437582,-123.1547868,49.272287
2331437583,-123.1548232,49.2724034
2337834556,-123.0569099,49.2626661
2339312509,-123.1237682,49.2879174
2344726578,-123.0076085,49.258962
2390275446,-123.0090851,49.2668529
2441693951,-123.139744,49.288481
2468552087,-123.1353971,49.2041123
2470787746,-122.9785116,49.2655281
2485918689,-123.1316527,49.2805112
2488890834,-123.1315739,49.280291
2489839605,-123.102002,49.3230668
2490635049,-123.122725,49.2792354
2494631025,-123.0451425,49.2584652
2494631035,-123.044569,49.2586122
2494633340,-123.1254481,49.2840032
2500684808,-123.11834,49.2866651
2517664349,-123.113113,49.2672796
2601983075,-123.1722987,49.3310032
2611909926,-123.034556,49.306933
2612802241,-123.126662,49.279737
2615888802,-123.1176938,49.2630984
2625502406,-123.0659163,49.2457056
2637705783,-123.0530866,49.2393818
2651272290,-123.069259,49.2754223
2651272296,-123.0692594,49.2753733
2656817516,-123.1153441,49.2878057
2658079141,-122.950565,49.2191148
2664378958,-123.0447404,49.2622994
2691528101,-123.1205496,49.2826802
2695449862,-123.0995388,49.2787902
2695452109,-123.0995441,49.2786955
2699062958,-122.961673,49.2187365
2700906697,-123.106024,49.2819214
2713482754,-123.0569275,49.2629935
2714482561,-122.988696,49.224395
2718677795,-123.1231168,49.2847156
2720120305,-123.0562148,49.281485
2746820279,-123.2087572,49.2636959
2775935855,-123.180771,49.2644636
2778673916,-123.2095826,49.2637105
2778673917,-123.2097195,49.2637079
2785799760,-123.0322149,49.3073887
2791792756,-123.1039789,49.3242115
2817346063,-123.1294413,49.1856845
2911746771,-123.108384,49.2830756
2927471086,-123.1186398,49.2685558
2933862902,-123.101389,49.2580788
2933870121,-123.1014017,49.2576896
2933886279,-123.1009383,49.2580858
2933886280,-123.1009418,49.2579684
2933904973,-123.101014,49.2562828
2945450342,-123.0541858,49.2812593
2953682903,-123.0693195,49.2722718
2953682906,-123.0693157,49.2724859
2953804292,-123.070086,49.2597756
2956568721,-123.0694942,49.2660381
2968370967,-123.0711517,49.2481253
2985100362,-123.126487,49.2858999
3010625091,-123.069889,49.2666151
3010625092,-123.0698996,49.266539
3010625093,-123.06950929999999,49.2666995
3011566477,-123.123812,49.2795339
3011685112,-123.116411,49.2833798
3036597070,-123.1061583,49.2694642
3051171375,-123.004665,49.2667088
3066876567,-123.114425,49.2893842
3075600242,-123.1392875,49.3264332
3108751083,-123.124545,49.2784378
3123434073,-123.0056472,49.2315354
3123434074,-123.005697,49.2314869
3123436729,-123.0048963,49.2297572
3123437716,-123.0049961,49.2296691
3123437717,-123.0051017,49.2295475
3123441556,-123.000868,49.2291311
3155510982,-123.115419,49.282833
3155518342,-123.0448771,49.2688121
3157700913,-123.10652,49.2831514
3160437745,-123.1151714,49.2499831
3169060829,-123.1135011,49.2819109
3171220256,-123.13851,49.2590431
3180338747,-122.994703,49.2218267
3235438890,-123.109872,49.2801513
3235438892,-123.1104938,49.2803275
3257688821,-123.0892293,49.2568919
3260935062,-123.1860912,49.2640247
3286872887,-123.0801501,49.3115338
3295599031,-122.9486435,49.1916881
3303320043,-123.0781468,49.3126621
3308870988,-123.0698892,49.2661196
3329435432,-123.1288101,49.2268328
3329435785,-123.0892948,49.2569664
3353389261,-123.0777481,49.3124756
3377381991,-122.9508312,49.3266703
3377382793,-122.950443,49.3266807
3377382824,-122.9493346,49.3269281
3383933741,-123.058906,49.2813183
3393295245,-123.0573094,49.312732
3501506789,-123.030685,49.2584314
3521137998,-123.1256302,49.2485254
3542907446,-123.1168853,49.2847774
3543032307,-123.135287,49.2756342
3550807978,-123.1356915,49.2914802
3579392424,-123.0693627,49.273703
3657019909,-123.0697689,49.2741976
3657308015,-123.0698212,49.2720213
3657308016,-123.0697926,49.2717699
3657308017,-123.069791,49.2718556
3657308018,-123.069791,49.2718128
3657310443,-123.0697935,49.2717271
3657312919,-123.0697951,49.2716414
3657312920,-123.0697943,49.2716842
3659663894,-123.0694126,49.2719391
3659663895,-123.0694101,49.2718891
3661052011,-123.012685,49.2602339
3661058435,-123.045512,49.2808318
3661058437,-123.045785,49.2808315
3661059794,-123.0700878,49.2599467
3662280932,-123.0019032,49.22987
3674236825,-123.022777,49.264119
3676488907,-123.1077038,49.2694974
3689964635,-123.133708,49.2813956
3690929433,-123.124611,49.2849273
3690938881,-123.126991,49.2857079
3692040041,-123.1105765,49.2829671
3694094536,-123.1149577,49.2541779
3694094538,-123.114953,49.2542829
3694529887,-123.1149427,49.254585
3696228368,-123.117128,49.2873114
3698020471,-123.113616,49.2837081
3701537464,-122.9671782,49.2190996
3702373665,-123.140981,49.2865571
3706130025,-123.1302522,49.2799326
3707515368,-123.13185,49.277574
3708806647,-123.1158635,49.2828492
3712588445,-123.101025,49.2465842
3712939934,-123.124206,49.2861606
3712940204,-123.1326293,49.2890798
3714732950,-123.114328,49.2784435
3717330354,-123.1239578,49.2823168
3718998425,-123.1346228,49.2918539
3725348143,-123.1181207,49.2801028
3725549413,-123.1246266,49.2809398
3728575596,-123.1119502,49.282596
3729617313,-123.1229819,49.2820156
3730142201,-123.1248876,49.2807667
3731201009,-123.138367,49.291775200000004
3733886693,-123.135189,49.2918102
3735407003,-123.118995,49.2810223
3735407321,-123.118915,49.280963
3736865974,-123.0700247,49.2616326
3736865979,-123.1086084,49.2800589
3736865982,-123.10861,49.2796305
3736865985,-123.1078452,49.2808958
3736867785,-123.1078361,49.2807869
3736899081,-123.118583,49.2810728
3740774990,-123.148677,49.2726305
3740792547,-123.148749,49.2726319
3740792600,-123.149178,49.2726398
3740792648,-123.1545482,49.2724816
3743053714,-123.116976,49.2861746
3745027597,-123.124145,49.2818966
3745030727,-123.124023,49.2818326
3748827423,-123.13067,49.2802018
3752067272,-123.126223,49.1961883
3753258027,-123.125117,49.2801081
3753945311,-123.126777,49.2777207
3754766855,-123.1671204,49.2684763
3755319915,-123.124306,49.2847964
3755320479,-123.1143645,49.2838527
3763313290,-123.123798,49.2829266
3764696420,-123.114361,49.2841806
3769343998,-123.0955163,49.2843293
3769343999,-123.0977153,49.2842123
3769890482,-123.1186391,49.285251099999996
3771324569,-123.069776,49.2728201
3771324586,-123.0996107,49.2755415
3771327407,-123.099626,49.275519
3771328558,-123.0996219,49.276004
3777187681,-123.0949154,49.2831953
3785687432,-123.131973,49.2812088
3786345305,-123.120445,49.2820205
3788419825,-123.108032,49.2820098
3788422609,-123.107973,49.2819933
3789302440,-123.0660535,49.2815272
3789302441,-123.060021,49.2813515
3789302442,-123.0638208,49.2814517
3789883054,-123.1126225,49.2830665
3789883869,-123.1139212,49.2841885
3790995657,-123.12216,49.2840406
3793717678,-123.140262,49.286421
3797415152,-123.117362,49.2795681
3798833201,-123.115359,49.2857988
3798945223,-123.115938,49.283152
3799773142,-123.1251115,49.2780334
3836773457,-123.069283,49.2749694
3870325217,-123.0697908,49.272254
3892520725,-123.131337,49.2774536
3894506201,-123.0699772,49.2655847
3898779189,-123.109409,49.283846
3898779303,-123.1092138,49.2829428
3908754744,-123.0540931,49.2396385
3908761987,-123.053706,49.2396667
3908762097,-123.0535933,49.2396139
3908778189,-123.049398,49.2375423
3908778191,-123.0482787,49.237142
3908789394,-123.0628353,49.2442677
3908789395,-123.063154,49.2444085
3908789399,-123.063346,49.2441194
3908795276,-123.065204,49.2380141
3908795277,-123.0655991,49.2372505
3908795278,-123.0655854,49.2373336
3923022299,-123.1153387,49.2554261
3931566492,-123.1074046,49.2803833
3932734586,-123.121902,49.2760108
3932734946,-123.1245551,49.2759195
3932735573,-123.1220661,49.2756856
3933401480,-123.1005962,49.2796018
3934596876,-123.126766,49.2798076
3934596979,-123.1248161,49.277847
3935138387,-123.1187517,49.2784067
3937011916,-123.0708373,49.2625456
3940620197,-123.106967,49.283064
3944755573,-123.117706,49.2790983
3945290782,-123.1225427,49.2823081
3945297418,-123.112463,49.284215
3945297423,-123.1182262,49.2851704
3946271319,-123.080058,49.3101585
3946632648,-123.1263175,49.2781376
3947265698,-123.114343,49.2835359
3948676191,-123.128164,49.2761557
3949416237,-123.112099,49.2837533
3951064957,-123.1274426,49.2765186
3951064961,-123.1264629,49.2767764
3954533679,-123.1171855,49.2807525
3957328663,-123.125931,49.2775029
3957328666,-123.125626,49.277701
3957332655,-123.125533,49.277764
3957332656,-123.125475,49.2777995
3962734368,-123.12445,49.2784906
3962734372,-123.124214,49.2786415
3976118645,-123.1359438,49.3262139
3979056492,-123.0698575,49.2681881
3992580057,-123.082088,49.2534133
3992893436,-123.1558693,49.2680211
3992893445,-123.1595834,49.2681152
3992894492,-123.1582908,49.2681046
3992894499,-123.1463002,49.2682035
3992894634,-123.157013,49.2680391
3992895458,-123.156837,49.2680363
3992895754,-123.1580755,49.2680988
3994474087,-123.1484496,49.2682486
3994476334,-123.1546683,49.2683097
3994476351,-123.1486085,49.2682522
3994476372,-123.1536977,49.2682731
3996483497,-123.1517425,49.2682306
3996483700,-123.1518413,49.2682348
3996483879,-123.1514269,49.2679785
3996484303,-123.1515788,49.2682334
3998434895,-123.132775,49.2738934
4000060598,-123.032009,49.232414
4000060600,-123.0330812,49.2328569
4000060601,-123.033193,49.2329098
4000060602,-123.0331425,49.232883
4003657998,-123.1017953,49.2403647
4005033787,-123.133062,49.2817168
4006318249,-123.132811,49.2815405
4006318251,-123.132631,49.2814332
4006318254,-123.132504,49.2813594
4018487090,-123.0414313,49.2361435
4018495710,-123.041736,49.2362425
4018980878,-123.0244448,49.2324976
4018980880,-123.0274025,49.2319862
4018980882,-123.030306,49.2318116
4018980884,-123.0281419,49.2317538
4018980886,-123.028614,49.2317853
4018992396,-123.013801,49.2331163
4018992399,-123.019254,49.2330399
4018999996,-123.080749,49.1916488
4019048566,-123.1096164,49.1917063
4029426063,-123.066042,49.2209906
4029426065,-123.065695,49.2208617
4029426067,-123.0656741,49.2204323
4078341788,-123.1044516,49.2690537
4082225694,-122.994549,49.2218285
4084222709,-123.114459,49.2825244
4122135690,-123.1259645,49.2851116
4136170563,-123.1338882,49.2902892
4141243827,-123.122858,49.2865749
4162151571,-123.131087,49.280638
4172628489,-123.1386694,49.266479
4176888611,-123.117925,49.2803076
4183926510,-123.118783,49.2818976
4198311600,-123.0694945,49.2591437
4199711592,-123.100234,49.2656258
4211515697,-123.118101,49.2870382
4230862944,-123.1224898,49.2798107
4230867210,-123.1013532,49.2475507
4232387090,-123.103976,49.2730825
4232958058,-123.115705,49.283914
4238209891,-123.133643,49.1937865
4238209892,-123.0905378,49.2269075
4264535594,-123.14005,49.288292
4265360390,-123.0695173,49.2663263
4267428589,-123.139806,49.2884539
4279651519,-122.981784,49.2806177
4281486742,-123.0974274,49.279293
4293468220,-123.0894187,49.2626656
4303611361,-123.0447425,49.2622489
4304851600,-123.128933,49.2874551
4304851601,-123.1860064,49.2682379
4304851992,-123.1060827,49.2826779
4304851993,-123.140435,49.2879187
4304895792,-123.114887,49.25603
4304895793,-123.1168603,49.2792456
4323279090,-123.128838,49.2873953
4323326593,-123.12925,49.287665
4323353389,-123.1283402,49.2873464
4323353390,-123.128927,49.2870639
4323353589,-123.12898,49.2874858
4323353789,-123.129718,49.2875631
4324614329,-123.0895035,49.2623184
4331348291,-123.135016,49.291387
4331530499,-123.134078,49.2907725
4331872386,-123.0885196,49.2623153
4336609289,-123.1276348,49.2862529
4338240589,-123.1007648,49.2608368
4339201289,-123.1261012,49.2856233
4340516889,-123.17572,49.2643451
4343200838,-123.1255978,49.2863249
4343349494,-123.125406,49.28525
4350399798,-123.133662,49.2821191
4350402602,-123.133602,49.2814778
4358246579,-123.103744,49.2665754
4369607393,-123.065734,49.284477
4396867202,-123.0105992,49.3059961
4396874330,-123.065371,49.2309718
4400316131,-123.155196,49.2711045
4402028857,-123.06943,49.2691827
4404884611,-123.1079703,49.2813057
4407347962,-123.177943,49.1960486
4409294222,-123.1801008,49.2640395
4417386803,-123.065527,49.2254234
4419400890,-123.1404642,49.2879922
4421507442,-123.1320225,49.2890564
4427319590,-123.131495,49.1872417
4427334089,-123.1312101,49.1874989
4427334491,-123.1001058,49.2766268
4433485092,-123.127516,49.2915693
4433491389,-123.122349,49.2839339
4433658972,-123.123941,49.2742337
4433659011,-123.122703,49.2747239
4433659013,-123.1233641,49.2746128
4433659024,-123.1237928,49.274335
4434847234,-123.122572,49.275171
4434847322,-123.1220829,49.2751034
4435420480,-123.1211862,49.2752946
4435420482,-123.1213923,49.2751593
4435421597,-123.1218884,49.274839
4438222898,-123.009823,49.2809073
4438770140,-123.0900087,49.2458146
4438773382,-123.1010105,49.2467298
4438774202,-123.104844,49.2832439
4438787388,-123.1011962,49.2513521
4438790120,-123.1011735,49.2507803
4439973989,-123.065767,49.2313896
4439974789,-123.1016379,49.2630437
4444974669,-123.1172443,49.2814683
4447002889,-123.126942,49.2743218
4447090063,-123.140177,49.1968099
4447090072,-123.1396099,49.1967246
4447090073,-123.14042,49.1968225
4448663294,-123.1360157,49.290923
4451132215,-123.0472413,49.2812722
4454682442,-123.1256192,49.2848775
4461262391,-123.1008107,49.2500121
4461266591,-123.1007808,49.2498744
4461277197,-123.0999341,49.2797553
4461285391,-123.1015452,49.2454125
4468092496,-123.0568935,49.2701699
4470506889,-123.1163493,49.2630578
4483161430,-123.118459,49.2786045
4483161432,-123.1148881,49.2764803
4484895630,-123.137056,49.290566
4493282300,-123.0831059,49.2531282
4497567128,-123.032139,49.2382172
4499133619,-123.0563034,49.2810135
4503723419,-123.1534206,49.2636452
4503723421,-123.15747,49.2641802
4505059398,-123.1546883,49.2637118
4505500391,-123.0569216,49.2628286
4518841524,-123.138036,49.3266192
4536738595,-123.1124016,49.262989
4538470521,-123.0911857,49.2189394
4540109982,-123.1107711,49.1874358
4540115208,-123.137794,49.2039007
4542206119,-123.128619,49.1872734
4550398247,-123.069527,49.2644185
4558897314,-123.037869,49.2352235
4562796473,-123.0806283,49.1877145
4569965589,-123.13339,49.2906033
4571905494,-123.1337425,49.2902063
4576710890,-123.0778703,49.3123989
4595611689,-123.1012512,49.2495635
4595611789,-123.1012388,49.2499187
4603022889,-123.0067414,49.2667886
4613611057,-122.9504389,49.1905117
4625645203,-123.105367,49.2838437
4627344590,-123.1239547,49.1874737
4627344592,-123.1242309,49.1872582
4631108808,-123.1029057,49.2696579
4636869390,-123.034803,49.2327946
4636926289,-122.985487,49.2243084
4638548515,-123.123474,49.2737081
4638550188,-123.123226,49.2737767
4639170589,-123.128401,49.2873076
4639384793,-123.116157,49.2101551
4642541592,-123.0882767,49.2623161
4642930491,-123.131936,49.2894547
4655278690,-123.1788426,49.1976689
4670219989,-123.065799,49.2310864
4681341886,-122.993756,49.226799
4694725890,-123.0903793,49.2324291
4704696160,-123.0649493,49.2401113
4721453691,-123.004076,49.2268102
4721456590,-123.003963,49.226354
4721456595,-123.003622,49.226408
4721456690,-123.004016,49.2262972
4723521295,-122.9997103,49.2253804
4727125096,-122.990072,49.225024
4728698789,-122.982719,49.2232465
4728754111,-123.036072,49.2344287
4728754195,-123.0898418,49.2623272
4730140919,-122.999512,49.2286297
4730147394,-122.9968006,49.2257668
4730147422,-123.0000139,49.2273734
4730147423,-122.9999156,49.2273299
4730286193,-123.1348802,49.2916811
4730973325,-123.00452,49.2284147
4731544041,-123.1063965,49.2801333
4739178732,-123.004359,49.2289206
4740126922,-122.955309,49.2186313
4740902854,-123.0052524,49.2294073
4740902901,-123.0054102,49.2290042
4742389444,-123.00515,49.2315681
4742389452,-123.007297,49.2307097
4742389453,-123.006783,49.2311591
4742507027,-122.955912,49.1865335
4742507028,-122.9557712,49.1865802
4742507029,-122.9555872,49.1866464
4742507030,-122.9554208,49.1867104
4742507035,-122.956558,49.1858217
4742507062,-122.970412,49.2192759
4742507063,-122.970685,49.2193536
4748124922,-123.004661,49.228639
4750027623,-123.0598187,49.2424784
4750152123,-123.0294423,49.2322075
