id,lat,lon,name
806163231,49.1467946,-123.0039457,Dow-Delta Bar Fishing Park
815781030,49.2796875,-122.9717448,762 Park
816252299,49.1533097,-122.9344433,
819614327,49.1363106,-123.1484712,
820305046,49.1578186,-122.9083974,North Delta Community Park
820305051,49.1559114,-122.9107666,
833620011,49.2465165,-123.0520304,
839974065,49.2105584,-122.9605447,City in the Park
850323325,49.2297137,-122.8979702,Sunset Park
851830792,49.2099707,-123.0068247,Riverway West School Park
856226903,49.2821039,-122.8699392,View Street Park
856237715,49.2735984,-122.8713772,Seaforth Park
871073776,49.1665558,-122.8230477,33E - Detention Pond
871118250,49.1642699,-122.8184456,33G - Detention Pond
871444278,49.1755021,-122.8097065,33A - Utility ROW
871444279,49.1753089,-122.7854127,34K - Greenbelt
871444280,49.1733626,-122.784395,34K - Greenbelt
871444283,49.1729222,-122.7740533,35E - Greenbelt
876469610,49.1656163,-122.8151702,
884907156,49.1665763,-122.7921386,34H - Greenbelt
884922482,49.1221969,-123.1742095,
888733670,49.1960105,-122.8523876,Whalley Athletic Park
888764962,49.1951533,-122.8276499,Hawthorne Rotary Park
889073311,49.207391,-122.804849,Robin Park
892971938,49.1908455,-122.8549992,West Village Park
893184061,49.3025642,-122.7460832,Harper Park
895781728,49.1375986,-123.0595905,
896393055,49.2142824,-122.8986046,Victoria Hill Park
898584755,49.2371385,-123.0122493,
903622696,49.1385224,-122.8157624,CHIMNEY HEIGTS PARK
912228536,49.159047,-122.8184715,43B - Greenbelt
912228541,49.1614634,-122.8138796,34H - Greenbelt
912531333,49.1614761,-122.8100629,43C - Greenbelt
912531340,49.1594006,-122.81208,43L - Detention Pond
912623680,49.2589084,-123.1383188,14th @ Granville Parklet
912623682,49.2598462,-123.1391243,13th @ Granville Parklet
912653488,49.1617072,-122.8037815,Evergreen Tot-Lot
912653514,49.1579138,-122.8069172,43N - Walkway
912653515,49.1574871,-122.8054512,43M - Greenbelt
912900101,49.1558468,-122.7995885,44B - Detention Pond
912900120,49.1582981,-122.7976739,44D - Walkway
913266859,49.1621027,-122.7681439,45P - Greenbelt
916029744,49.1867503,-122.9427435,Boro All Wheel Park
919597961,49.1461459,-122.8133983,53H - Greenbelt
925644338,49.2366143,-123.0900889,
925756687,49.256007,-122.816218,Mundy Park Beginner Bike Loop
925756694,49.2568823,-122.8161874,Mundy Park Intermediate Bike Loop
929267343,49.3693802,-123.2841118,Garrow Bay Park
930127259,49.2563369,-122.7846778,Central Park
931906362,49.1509462,-122.799974,44A - Greenbelt
932242624,49.1509111,-122.7930538,44H - Walkway
932279026,49.1438691,-122.7954104,54D - Greenbelt
932651412,49.1430374,-122.7958112,54E - Greenbelt
932651425,49.1424835,-122.7954017,54F - Greenbelt
932676475,49.1413553,-122.7928984,54A - Greenbelt
933767577,49.1430577,-122.7888869,54B - Greenbelt
935210233,49.089094,-123.0502348,
935519597,49.2129343,-123.1140286,
936187147,49.1462798,-122.776654,55A - Utility ROW
936187157,49.1430218,-122.7754493,55I - Greenbelt
936439665,49.1412837,-122.7748835,55D - Greenbelt
936573564,49.1419773,-122.9091047,Chalmers Park
936579894,49.1454825,-122.7716984,55C - Greenbelt
936609559,49.1419219,-122.7697864,55E - Greenbelt
937478511,49.1453791,-122.7603808,55K - Greenbelt
938999868,49.2685494,-122.9431043,Squint Lake Park
939149888,49.3912842,-123.2571004,Sampson Park
939149889,49.3730149,-123.2750799,
939182554,49.3454558,-123.2681658,Gulf Beach Park
939182556,49.3386407,-123.2387193,Erwin Park
939182557,49.3382885,-123.2197276,
939182558,49.3398192,-123.2136764,Oxley Street Park
940549191,49.2225557,-122.9947513,
940826744,49.2708649,-123.1040376,East Park
947159626,49.1391921,-122.7153444,57C - Greenbelt
947605693,49.1356679,-122.7163834,57B - Neighbourhood Park
950213737,49.1372967,-122.711118,58C - Neighbourhood Park
950252941,49.2629385,-123.1404466,
951595661,49.2680825,-123.1786705,McBride Park
952531498,49.2647075,-123.2403389,Rick Genest Park
966266232,49.2666621,-123.0856594,Discovery Park
981478964,49.2896665,-122.97506,Berry Point Park
990996279,49.124391,-122.8322697,
993787562,49.2244476,-122.9120674,
993787563,49.2240753,-122.9106543,
993815709,49.189634,-123.1307149,Capstan Neighbourhood Park
1004660260,49.2668901,-122.8453734,Selkirk Park
1004996176,49.2565484,-122.8256655,Mundy Park
1005229302,49.2240981,-122.8499902,Don Roberts Park
1005229303,49.2266022,-122.8504428,Pacific Reach Linear Park
1008753519,49.2065403,-123.0370009,Kinross North Park
1008759257,49.2377122,-122.8561375,
1009405480,49.2632829,-123.1908712,
1010771854,49.3385995,-123.1135564,Capilano Park
1017080026,49.2624559,-122.7810054,Vetrans Park
1017092265,49.2753817,-122.7776844,Westwood Park
1018187637,49.3281355,-123.1523673,
1019593755,49.2210832,-123.0251834,
1019593756,49.2205935,-123.0262741,
1020153824,49.1942557,-123.1760848,Chester Johnson Park
1021274234,49.3269175,-123.1551827,Ambleside Waterfront
1021274242,49.3269398,-123.1603348,John Lawson Park
1021274245,49.3269676,-123.1614444,Ambleside Waterfront
1022175848,49.2587418,-122.9101802,
1022175851,49.2586754,-122.9104327,
1022175852,49.2592178,-122.9092492,
1022180722,49.2587861,-122.9096813,
1022655190,49.2584925,-122.9073449,
1022671665,49.259118,-122.901902,
1022795370,49.3478625,-123.2276014,Westridge Park
1023314016,49.2631853,-122.7804864,Shaughnessy Pop-up Park
1025081232,49.2575627,-122.9075419,
1025087395,49.257684,-122.9070018,
1025087396,49.2571942,-122.9076333,
1025347499,49.233325,-122.9647292,
1025446685,49.2600461,-122.9070221,
1025449677,49.259409,-122.9084742,
1025449678,49.259521,-122.9088564,
1026014377,49.2697239,-122.7409865,Cedar Drive Park
1026567584,49.2592962,-122.9060672,
1027203950,49.259384,-122.9052792,
1027203952,49.2603768,-122.9059022,
1027208884,49.2594885,-122.9046408,
1027208891,49.2597731,-122.9038864,
1027211376,49.2600757,-122.9045896,
1027211377,49.2606902,-122.9053573,
1027211380,49.2606997,-122.9047582,
1027220114,49.2578149,-122.904209,
1034697461,49.2602235,-122.9029322,
1034697465,49.2604228,-122.9035348,
1034697468,49.2611848,-122.90424,
1034697481,49.2617676,-122.9028945,
1034697487,49.2621637,-122.902519,
1035578953,49.2727847,-123.1221257,
1041343565,49.1511763,-123.1964569,West Dyke
1041521735,49.2587139,-122.904771,
1041521736,49.2579906,-122.9057001,
1041521738,49.2570536,-122.9054355,
1041546674,49.2580909,-122.9059424,
1041546676,49.2575092,-122.9060741,
1042440596,49.2585846,-122.9059187,
1042440604,49.2586414,-122.905272,
1042440605,49.2584123,-122.9054261,
1042440610,49.2581145,-122.906165,
1042440620,49.257687,-122.9066122,
1042449887,49.2568652,-122.9063816,
1042449892,49.2569383,-122.905905,
1042473258,49.2568189,-122.9056245,
1042516374,49.2563416,-122.9057558,
1042516381,49.2562959,-122.9061019,
1050669576,49.2480018,-122.9705639,Agakhan Nature Park
1056544018,49.2925104,-123.136648,Lost Lagoon Park
1056785929,49.3424813,-123.1741208,Hillside Park
1056786772,49.3437828,-123.1828593,Brissenden Park
1057498942,49.2991097,-122.8280924,
1067250885,49.1909632,-123.1514546,Templeton Grass Field
1077286966,49.2082632,-122.9043617,Saint Mary's Park
1078049160,49.2259301,-122.9177232,
1078547656,49.2255004,-122.9172653,
1078547657,49.2250551,-122.9174366,
1079276672,49.297531,-122.742796,Sheffield Park
1083396244,49.2063665,-123.0262458,East Fraserlands Park
1083396317,49.205685,-123.037109,Kinross Middle Park
1083398339,49.2049425,-123.0372125,Kinross South Park
1083398340,49.2069238,-123.0395103,East Fraserlands Neighbourhood Park- North
1083398341,49.2055515,-123.0399138,East Fraserlands Neighbourhood Park- South
1086331852,49.2486619,-122.9009501,Discovery Place Park
1090570419,49.2150199,-122.9724232,
1091509463,49.1641373,-123.1290566,
1091744960,49.2929698,-123.1405708,
1091746097,49.2913803,-123.1433681,
1095031022,49.3480778,-123.2218073,McGavin Field
1098127262,49.1073152,-122.8026118,73N - Greenbelt
1106443494,49.2144509,-122.9010284,
1115004561,49.1991351,-123.1084518,Tait Waterfront Park
1115647580,49.308557,-122.7977844,Ridge Park
1123018135,49.151091,-122.7504388,46H - Neighbourhood Park
1125749108,49.2569869,-122.9078076,
1125963147,49.2566294,-122.9074932,
1126589550,49.2564979,-122.9093613,
1126592289,49.2567888,-122.9090053,
1126593214,49.2566575,-122.9096259,
1126593215,49.256,-122.9096292,
1126593217,49.2556102,-122.9091277,
1126593219,49.2564414,-122.9066025,
1126593220,49.2564313,-122.9082475,
1127640148,49.2561179,-122.9086335,
1127640150,49.2561859,-122.9073618,
1127640166,49.2556867,-122.9075703,
1127640168,49.2557345,-122.9079346,
1154076287,49.288044,-123.0093983,
1154076288,49.2880516,-123.0099518,
1154076289,49.2880377,-123.0088933,
1160270037,49.2595026,-123.1927778,Lord Byng Pool
1160305780,49.313601,-122.8570149,Spirit Park
1160874741,49.1809221,-123.1695228,
1162618097,49.1143102,-122.798203,74L - Greenbelt
1162618098,49.1133865,-122.798675,74A - Greenbelt
1185138789,49.3354028,-123.1079046,Murdo Fraser Park
1187916458,49.2997815,-122.8643594,Barber Street Park
1251966,49.2047624,-122.9332651,Riverside Adventure Park
1260395,49.2339029,-122.9034686,Cariboo Park
1260398,49.2323785,-122.9344677,Robert Burnaby Park
1260400,49.2340451,-122.9126055,Cariboo Hill School Park
1273943,49.203572199999996,-122.9166463,Simcoe Park
1281035,49.1788423,-122.8232516,Green Timbers Urban Forest
1299420,49.2137662,-122.9659483,Ron McLean Park
1299421,49.2096412,-122.9679929,Byrne Creek Ravine Park
1304120,49.2150844,-122.9064398,Queen's Park
1394927,49.1014312,-122.7165092,Shannon Hill Park
1416614,49.2663046,-123.2595283,Nitobe Memorial Garden
1530007,49.1742167,-122.8832435,Moffat Memorial Park
1530246,49.1308493,-122.8659556,Princess Margaret Park
1530249,49.128215,-122.8538657,Unwin Park
1532559,49.1140347,-122.8841128,Boundary Park
1532702,49.1177485,-122.875888,
1532703,49.1160786,-122.8693353,Newton Reservoir Park
1532704,49.108581,-122.8820422,
1532896,49.1102267,-122.875002,Corrigan Park
1613140,49.214186,-123.2213063,Iona Beach Regional Park
1774641,49.1893726,-122.939979,Sukh Sagar Park | ਸੁਖ ਸਾਗਰ ਪਾਰਕ
2244119,49.310816,-123.0450066,Sunrise Park
2268981,49.2163675,-122.8937188,Sapperton Landing Park
2317141,49.1785369,-122.78264,North Surrey Community Park
2321880,49.1216397,-122.8371189,Hyland Creek Park
2330465,49.2780275,-123.1480869,Hadden Park
2375343,49.3291742,-123.0603187,Greenwood Park
2425017,49.1426278,-122.8760247,East View Trail Park
2746789,49.3437448,-123.0214433,Lynn Canyon Park
3397091,49.3247178,-123.0859325,Mahon Park
3410788,49.3308027,-123.0554586,Upper Levels Greenway
3579448,49.2856347,-123.120387,Art Phillips Park
5892087,49.3459103,-123.1087589,Cleveland Elementary School
6484390,49.2776902,-122.9465708,Duthie-Union Park
6484392,49.2791156,-122.951621,Duthie-Union Park
6769383,49.158303599999996,-122.9399688,Sewqueqsen Settlement at St.Mungo Cannery
7077548,49.1091332,-122.8162588,Goldstone Park
7082478,49.2052008,-122.8913941,Brownsville Bar Park
7084680,49.1541439,-122.780283,Francis Park
7087266,49.1445327,-122.784447,Fleetwood Park
7119624,49.2438066,-122.7677215,Kilmer Park
7119813,49.2585145,-122.8059108,Riverview Park
7119872,49.3257922,-122.7720915,Upper Coquitlam River Park
7122152,49.3033903,-122.8573099,Flavelle Park
7122235,49.2894739,-122.8459132,Old Orchard Park
7122236,49.280407,-122.8489446,Rocky Point Park
7122289,49.275348,-122.8564538,Kyle Park
7122307,49.2945297,-122.8541138,Pleasantside Park
7122374,49.2844253,-122.8791051,Westhill Park
7129541,49.2398231,-122.9015563,Millview Park site
7129548,49.2817361,-122.9597756,Westridge Park
7134184,49.3197629,-123.0570209,Grand Boulevard
7134202,49.3199764,-123.103505,
7134203,49.3226348,-123.1014104,Hyak Park
7134271,49.3327553,-123.0599385,Tempe Heights Park
7142742,49.3141167,-122.9828663,Strathaven Park
7142744,49.3220234,-122.9488053,Cove Cliff Park
7142748,49.3088146,-123.0123727,Maplewood Park
7143026,49.3212072,-123.0263891,Inter River Park
7143037,49.350227,-123.0709279,St Albans Park
7143047,49.3387939,-123.0946481,Fairmont Park
7143050,49.3633937,-123.132045,Ballantree Park
7143052,49.3451486,-123.1310522,Hadden Park
7143065,49.3536424,-123.1562939,Millstream Trail Park
7143066,49.353479899999996,-123.1598731,Shield's Dam Park
7145195,49.3419414,-123.220933,McKechnie Park
7145207,49.3375585,-123.1974799,Altamont Beach Park
7846739,49.3144876,-123.0826321,Semisch Park
8208550,49.1677894,-122.8867049,Kennedy Park
8228909,49.1545208,-122.9285896,Sunstone Park
8313908,49.0935085,-123.0888704,Ladner Harbour Park
8314570,49.3343781,-123.2619692,Lighthouse Park
8325607,49.1465005,-122.7982874,Sequoia Ridge Park
8325697,49.1378222,-122.8039634,Chimney Hill Park
8328884,49.18518,-122.7277546,Barnston Park
8330417,49.3030866,-122.9554076,Cates Park/ Whey-ah-wichen
8996989,49.2712463,-123.25004,
9212988,49.2662265,-123.066728,McSpadden Park
9803413,49.2381418,-122.7793961,Settler's Park
9803414,49.2397297,-122.7829579,Eastern Drive Park
10165984,49.2440265,-123.0288387,Cariboo Park
10674936,49.2607194,-123.1848045,Almond Park
11248547,49.1381036,-122.9025217,Parkwood Place Mini-Park
11485708,49.1659799,-122.893764,89A Avenue Park
11559537,49.1132487,-122.8254676,Woodward Hill Park
11670778,49.2689547,-123.1350888,Sutcliffe Park
12395511,49.1593514,-122.7632742,Bucci Park
12451212,49.14705,-122.8179027,British Manor Park
12480751,49.1518461,-122.8115734,Enver Creek Park
12483527,49.1486123,-122.802554,43T - Greenbelt
12634164,49.1520962,-122.7539157,Coast Meridian Park
12645173,49.142796,-122.7579959,
12652915,49.1462571,-122.7592905,55H - Greenbelt
12664754,49.1448254,-122.7553548,56B - Greenbelt
12664755,49.1447666,-122.7541558,56A - Neighbourhood Park
13241266,49.1068308,-122.8357984,Alder Park
13369800,49.2388729,-122.800888,ƛ̓éxətəm Regional Park
13475540,49.2572386,-122.7806452,Donald Pathway
13475541,49.259695,-122.7810865,Donald Pathway
13668114,49.2579193,-122.9098552,
13941853,49.1716743,-122.7748534,Serpentine Heights Park
14225464,49.3244403,-123.1461391,Ambleside Park
14639346,49.2580033,-123.0689846,MacInnis Park
14697197,49.1735537,-122.7621716,Bothwell Park
14909388,49.312811,-122.8070218,Eagle Mountain Park
14984163,49.2053431,-123.1325817,Ebisu Park
15738276,49.2277915,-123.0059947,Burnaby Civic Square
9035717745,49.2671967,-123.254072,
4020781616,49.259836,-123.1215369,
832320896,49.1441454,-122.9330717,
7692741385,49.2785822,-122.977425,
931454235,49.2613438,-122.9182525,
623808773,49.2764839,-122.9202581,
7866754032,49.36386,-123.2588787,
5837287097,49.3653745,-123.0984689,
801565782,49.3198848,-122.962396,
8163441848,49.163562,-122.8160681,
2606935213,49.177907,-122.7626665,
